area,bedrooms,garage,cost/m²,type_Apartamento,type_Casa,type_Casa em condomínio,type_Studio e kitnet,valor_regiao
54,2,1,33.52,1,0,0,0,0
48,2,2,42.17,1,0,0,0,0
34,1,1,108.18,1,0,0,0,2
55,2,1,44.62,1,0,0,0,0
59,1,0,53.12,1,0,0,0,1
56,2,1,46.86,1,0,0,0,1
35,1,1,58.46,1,0,0,0,1
52,2,1,36.33,1,0,0,0,0
38,1,2,112.61,1,0,0,0,2
61,3,1,41.51,1,0,0,0,0
35,1,1,140.43,1,0,0,0,2
45,2,0,29.27,1,0,0,0,0
35,1,1,83.26,1,0,0,0,1
37,1,1,146.03,1,0,0,0,2
53,2,1,53.53,1,0,0,0,0
30,1,0,68.7,1,0,0,0,3
37,1,1,112.16,1,0,0,0,2
35,1,1,58.23,1,0,0,0,1
31,1,1,141.77,0,0,0,1,2
30,1,0,89.37,0,0,0,1,1
35,1,1,64.4,1,0,0,0,1
32,1,1,216.97,0,0,0,1,3
60,2,1,29.67,0,1,0,0,0
50,2,0,76.82,1,0,0,0,1
57,2,1,47.54,1,0,0,0,0
56,2,1,27.18,1,0,0,0,0
52,2,1,47.96,1,0,0,0,0
98,3,2,43.68,0,1,0,0,0
52,2,1,40.19,1,0,0,0,0
69,3,1,30.22,1,0,0,0,0
55,2,1,69.27,1,0,0,0,1
99,2,0,35.39,1,0,0,0,1
36,1,1,76.5,1,0,0,0,1
73,1,0,27.51,1,0,0,0,0
50,1,0,50.18,1,0,0,0,1
37,1,1,103.24,1,0,0,0,1
98,2,2,49.18,1,0,0,0,0
45,2,0,45.51,1,0,0,0,1
45,2,1,48.73,1,0,0,0,0
74,1,2,94.12,1,0,0,0,1
50,2,1,73.0,1,0,0,0,1
43,1,1,100.7,1,0,0,0,1
130,3,2,57.85,1,0,0,0,1
80,3,2,83.06,1,0,0,0,1
48,2,1,58.35,1,0,0,0,1
32,1,0,109.78,0,0,0,1,2
42,1,1,56.05,0,0,0,1,0
84,2,1,47.12,1,0,0,0,1
67,2,0,23.66,0,1,0,0,0
60,2,1,33.02,0,0,1,0,0
48,1,0,33.54,0,0,0,1,1
65,2,1,53.52,0,0,1,0,1
70,2,2,26.83,0,0,1,0,0
55,2,1,75.29,1,0,0,0,1
31,1,0,60.94,1,0,0,0,1
45,1,0,27.24,0,1,0,0,0
45,2,1,35.6,1,0,0,0,0
90,3,1,40.27,0,1,0,0,1
37,1,0,35.03,1,0,0,0,0
100,3,0,21.81,0,1,0,0,0
43,1,0,34.12,0,0,0,1,0
45,2,0,26.82,1,0,0,0,0
80,2,0,18.65,1,0,0,0,0
80,3,0,22.94,0,1,0,0,0
60,1,0,22.52,0,1,0,0,0
40,1,0,51.72,1,0,0,0,1
39,1,0,82.56,0,0,0,1,1
50,1,0,28.14,0,1,0,0,0
60,2,0,23.15,0,1,0,0,0
50,2,1,32.2,0,1,0,0,0
58,2,1,61.74,1,0,0,0,1
37,2,0,46.22,0,0,1,0,0
30,1,0,56.0,1,0,0,0,0
87,1,1,29.95,0,1,0,0,0
40,1,0,39.48,0,0,0,1,0
60,2,2,32.48,1,0,0,0,0
50,2,1,50.7,1,0,0,0,1
58,3,1,36.84,1,0,0,0,0
35,1,0,57.0,1,0,0,0,1
50,1,1,95.64,1,0,0,0,1
30,1,0,68.97,1,0,0,0,1
89,2,0,32.99,1,0,0,0,0
67,2,0,29.28,1,0,0,0,0
37,1,0,48.76,0,0,0,1,1
70,2,0,22.3,0,1,0,0,0
47,2,1,38.64,1,0,0,0,0
127,2,2,21.61,0,1,0,0,0
75,1,1,17.51,0,1,0,0,0
30,1,0,38.57,0,0,1,0,0
42,1,0,56.31,1,0,0,0,1
30,1,0,52.93,1,0,0,0,1
31,1,0,68.68,1,0,0,0,1
49,2,1,71.2,1,0,0,0,1
37,2,0,62.27,1,0,0,0,1
60,2,1,49.93,1,0,0,0,1
57,2,1,65.72,1,0,0,0,1
60,1,0,17.37,0,1,0,0,0
39,2,0,40.97,1,0,0,0,0
60,3,1,36.9,1,0,0,0,0
30,1,0,43.97,0,0,0,1,1
41,2,0,38.0,1,0,0,0,0
54,1,1,72.57,1,0,0,0,1
38,1,0,65.37,0,0,0,1,1
34,2,0,85.18,1,0,0,0,1
36,1,0,40.0,0,0,0,1,0
35,1,0,43.14,0,0,1,0,0
62,1,0,29.87,1,0,0,0,0
54,2,0,27.17,1,0,0,0,0
49,2,1,40.94,1,0,0,0,1
50,2,1,77.4,1,0,0,0,1
36,1,0,42.33,1,0,0,0,0
58,2,1,31.57,1,0,0,0,0
30,1,0,43.0,0,0,0,1,0
60,2,1,47.77,1,0,0,0,0
34,1,1,42.94,0,1,0,0,0
30,1,1,65.0,0,0,0,1,1
50,1,0,25.66,0,1,0,0,0
51,2,1,56.24,1,0,0,0,1
49,2,1,44.45,1,0,0,0,0
40,1,0,37.02,1,0,0,0,1
45,2,0,39.78,1,0,0,0,0
70,2,1,19.43,1,0,0,0,0
34,1,0,40.53,1,0,0,0,0
35,1,0,48.69,0,0,0,1,1
47,2,1,51.04,1,0,0,0,1
47,2,1,113.38,1,0,0,0,1
60,2,1,35.37,1,0,0,0,1
50,1,0,21.26,0,0,1,0,0
49,2,1,34.29,0,1,0,0,0
37,1,1,96.7,1,0,0,0,1
33,2,0,46.45,1,0,0,0,0
62,2,2,54.42,1,0,0,0,1
38,2,1,36.37,1,0,0,0,0
55,2,1,59.09,1,0,0,0,1
50,2,1,36.22,1,0,0,0,0
40,1,1,64.9,1,0,0,0,1
70,3,0,29.06,0,1,0,0,0
40,1,1,26.0,0,1,0,0,0
49,2,1,26.29,1,0,0,0,0
100,3,0,41.13,0,1,0,0,0
50,1,0,25.94,0,1,0,0,0
38,2,0,43.79,1,0,0,0,0
75,2,0,28.71,1,0,0,0,0
35,1,0,56.51,0,0,0,1,1
120,2,2,49.81,0,1,0,0,0
50,2,1,37.62,1,0,0,0,0
47,2,0,52.15,1,0,0,0,1
38,1,1,81.79,1,0,0,0,1
34,1,0,44.38,1,0,0,0,0
50,2,1,41.34,1,0,0,0,0
51,2,1,63.14,1,0,0,0,1
52,2,1,54.06,1,0,0,0,1
50,2,1,37.08,1,0,0,0,0
36,1,0,110.42,0,0,0,1,2
50,2,0,34.22,1,0,0,0,0
82,2,1,55.46,1,0,0,0,1
50,2,1,36.3,1,0,0,0,0
48,2,0,49.29,1,0,0,0,0
85,2,2,52.84,0,0,1,0,0
33,1,1,95.52,0,0,0,1,1
40,1,1,29.85,0,0,0,1,0
36,1,1,47.06,1,0,0,0,0
38,1,0,35.53,0,0,0,1,0
56,1,1,76.23,1,0,0,0,1
42,1,0,27.19,0,1,0,0,0
64,2,1,45.94,1,0,0,0,0
69,2,1,52.58,1,0,0,0,1
48,2,2,61.67,1,0,0,0,1
30,1,0,45.1,0,1,0,0,0
68,2,1,56.75,1,0,0,0,0
32,2,0,49.03,1,0,0,0,0
51,2,1,36.27,1,0,0,0,0
80,2,1,39.08,1,0,0,0,0
99,3,2,36.79,0,0,1,0,0
34,1,0,59.85,0,0,0,1,1
30,1,0,42.57,1,0,0,0,0
45,2,0,68.93,1,0,0,0,1
41,2,1,35.56,1,0,0,0,0
33,1,1,83.06,1,0,0,0,1
58,1,0,46.36,1,0,0,0,1
44,1,0,26.07,0,1,0,0,0
54,2,1,34.43,1,0,0,0,0
75,2,1,22.93,0,1,0,0,0
54,1,1,49.24,0,1,0,0,0
50,2,0,35.18,1,0,0,0,0
100,3,2,42.36,0,1,0,0,0
54,1,0,36.33,1,0,0,0,0
30,1,2,66.07,0,0,0,1,1
40,2,0,82.4,1,0,0,0,1
35,1,0,53.37,1,0,0,0,1
49,1,1,65.88,1,0,0,0,1
43,2,0,51.79,1,0,0,0,1
60,2,0,24.58,0,1,0,0,0
50,2,1,40.72,1,0,0,0,0
60,2,0,46.42,0,0,1,0,0
49,2,1,47.71,1,0,0,0,0
38,1,0,33.37,0,0,0,1,0
70,2,0,38.34,1,0,0,0,0
37,1,0,48.38,1,0,0,0,0
60,2,1,68.28,1,0,0,0,1
63,2,1,98.35,1,0,0,0,2
36,1,0,33.94,0,1,0,0,0
32,1,0,49.03,1,0,0,0,1
65,2,1,43.17,1,0,0,0,1
60,2,1,46.42,0,0,1,0,0
54,2,2,54.43,1,0,0,0,0
52,2,1,48.94,1,0,0,0,0
60,3,1,39.12,1,0,0,0,0
58,2,1,44.17,1,0,0,0,0
42,1,0,123.64,0,0,0,1,1
70,2,1,53.46,1,0,0,0,1
40,1,0,32.52,0,1,0,0,0
56,2,1,60.12,1,0,0,0,1
66,3,2,51.79,1,0,0,0,1
35,0,0,51.94,0,0,0,1,1
150,3,2,18.41,0,1,0,0,0
83,2,1,86.6,1,0,0,0,1
49,2,1,52.53,1,0,0,0,0
33,1,0,37.55,1,0,0,0,0
57,2,2,37.88,1,0,0,0,0
60,2,1,48.57,1,0,0,0,1
54,2,1,76.46,1,0,0,0,1
43,2,1,43.77,1,0,0,0,0
81,2,2,50.14,0,0,1,0,1
52,2,1,72.42,1,0,0,0,1
34,2,0,52.0,1,0,0,0,0
90,3,2,53.56,1,0,0,0,0
83,2,1,37.08,1,0,0,0,1
45,1,0,32.44,0,1,0,0,0
45,1,0,111.04,1,0,0,0,1
40,1,0,29.12,0,0,1,0,0
67,1,1,110.48,1,0,0,0,1
50,1,1,88.02,1,0,0,0,1
52,2,0,45.1,1,0,0,0,0
80,1,2,55.55,1,0,0,0,1
77,3,0,40.51,1,0,0,0,0
32,2,0,63.12,1,0,0,0,1
30,1,0,94.77,0,0,0,1,2
92,2,1,30.09,1,0,0,0,0
44,1,1,112.59,1,0,0,0,2
80,3,1,34.8,1,0,0,0,0
53,2,1,82.4,1,0,0,0,1
32,1,0,101.12,0,0,0,1,2
37,1,0,68.62,0,0,0,1,1
53,2,1,34.79,1,0,0,0,0
30,1,0,40.87,1,0,0,0,0
32,1,1,85.38,1,0,0,0,1
94,3,2,50.0,1,0,0,0,1
38,1,0,72.61,1,0,0,0,1
75,3,1,50.79,1,0,0,0,1
38,1,0,40.37,1,0,0,0,1
30,1,0,117.8,0,0,0,1,1
60,3,0,26.62,1,0,0,0,0
34,1,0,39.26,1,0,0,0,0
49,2,1,105.94,1,0,0,0,1
48,1,1,100.19,1,0,0,0,1
40,1,1,53.75,0,0,0,1,1
54,2,1,58.33,1,0,0,0,1
61,2,1,33.95,1,0,0,0,1
49,1,0,65.73,1,0,0,0,1
30,1,0,93.47,1,0,0,0,2
95,2,1,45.0,0,1,0,0,0
56,2,1,55.21,1,0,0,0,1
69,3,0,40.14,1,0,0,0,0
48,2,1,27.12,1,0,0,0,0
60,2,0,34.38,1,0,0,0,0
40,1,0,60.92,0,0,0,1,0
36,1,1,77.78,0,0,0,1,1
51,2,1,73.39,1,0,0,0,1
42,2,0,55.21,1,0,0,0,1
58,2,1,28.59,1,0,0,0,0
44,0,0,49.09,0,0,0,1,0
90,1,1,60.8,1,0,0,0,1
47,2,1,56.68,1,0,0,0,1
30,1,0,45.27,0,0,1,0,0
46,2,1,45.02,1,0,0,0,0
30,1,0,33.7,1,0,0,0,0
51,2,1,76.59,1,0,0,0,1
75,2,2,41.52,1,0,0,0,0
52,2,0,30.17,1,0,0,0,0
42,2,0,57.19,1,0,0,0,0
76,2,0,52.32,1,0,0,0,1
90,2,0,30.36,0,1,0,0,1
70,2,0,19.29,1,0,0,0,0
84,2,1,78.02,1,0,0,0,2
58,2,2,48.29,1,0,0,0,1
52,1,0,49.56,1,0,0,0,0
46,1,1,117.0,1,0,0,0,1
49,2,1,84.33,1,0,0,0,1
50,2,1,51.04,1,0,0,0,1
73,3,1,57.97,1,0,0,0,1
40,2,0,48.68,1,0,0,0,0
67,2,1,73.36,1,0,0,0,1
86,3,2,30.15,1,0,0,0,0
62,2,1,101.08,1,0,0,0,1
37,2,0,72.38,1,0,0,0,1
62,2,1,43.81,1,0,0,0,0
36,1,0,119.17,1,0,0,0,2
90,2,2,44.49,1,0,0,0,1
45,1,1,43.8,0,0,0,1,0
100,3,2,44.29,1,0,0,0,0
82,2,2,86.27,1,0,0,0,1
62,2,1,71.15,1,0,0,0,1
73,2,0,27.53,1,0,0,0,0
43,2,1,91.4,1,0,0,0,1
33,1,0,40.58,0,0,0,1,1
34,1,1,75.12,1,0,0,0,1
68,3,1,39.46,1,0,0,0,0
72,2,1,33.1,1,0,0,0,0
82,2,1,46.98,1,0,0,0,0
51,1,1,91.29,1,0,0,0,1
60,1,1,25.03,0,1,0,0,0
50,1,1,133.62,0,0,0,1,3
58,2,1,60.52,1,0,0,0,2
50,2,1,133.06,1,0,0,0,1
45,2,1,66.51,1,0,0,0,1
38,2,0,72.61,1,0,0,0,1
41,1,1,121.34,1,0,0,0,1
59,2,1,60.14,1,0,0,0,1
36,1,1,124.72,1,0,0,0,2
65,3,1,55.22,1,0,0,0,0
42,2,0,65.69,1,0,0,0,1
39,1,1,85.21,1,0,0,0,1
68,2,1,53.41,1,0,0,0,1
60,2,1,52.52,1,0,0,0,0
75,3,2,76.47,1,0,0,0,1
40,2,0,58.02,1,0,0,0,1
33,2,0,111.61,1,0,0,0,2
85,2,2,79.73,1,0,0,0,1
40,2,1,48.2,1,0,0,0,0
34,1,0,74.79,0,0,0,1,1
30,1,0,107.5,1,0,0,0,1
79,3,1,33.41,1,0,0,0,0
32,1,0,39.69,0,0,0,1,0
50,1,1,97.96,1,0,0,0,2
70,2,2,96.9,1,0,0,0,2
100,3,1,39.14,1,0,0,0,0
74,3,1,66.89,1,0,0,0,1
73,3,1,51.12,1,0,0,0,0
50,2,1,58.88,1,0,0,0,0
57,2,1,58.07,1,0,0,0,1
55,2,1,65.87,1,0,0,0,1
45,2,1,67.82,1,0,0,0,1
60,2,0,65.58,1,0,0,0,1
44,1,1,80.16,1,0,0,0,2
41,2,0,42.05,1,0,0,0,0
40,1,1,78.32,1,0,0,0,2
53,2,1,40.19,1,0,0,0,0
67,3,2,71.25,1,0,0,0,1
40,1,1,100.38,1,0,0,0,1
45,2,0,75.16,1,0,0,0,1
58,1,0,42.4,1,0,0,0,0
100,4,2,59.58,1,0,0,0,1
78,2,1,101.96,1,0,0,0,2
70,1,1,74.09,1,0,0,0,2
90,1,2,83.66,1,0,0,0,1
69,2,0,27.32,1,0,0,0,0
51,1,1,103.08,1,0,0,0,2
80,3,0,30.65,1,0,0,0,0
70,2,0,43.19,1,0,0,0,1
63,2,2,54.71,1,0,0,0,0
101,3,2,51.1,1,0,0,0,1
35,1,0,175.66,0,0,0,1,2
59,2,1,55.66,1,0,0,0,1
30,1,0,84.8,1,0,0,0,1
50,2,1,62.04,1,0,0,0,1
65,2,1,48.4,1,0,0,0,0
80,3,2,28.94,0,1,0,0,0
38,1,1,28.11,1,0,0,0,0
32,1,0,55.53,1,0,0,0,1
50,1,1,39.8,1,0,0,0,0
32,1,0,128.22,1,0,0,0,2
63,2,0,33.19,1,0,0,0,0
60,2,1,75.78,1,0,0,0,1
35,1,1,183.37,1,0,0,0,2
64,2,2,59.09,1,0,0,0,0
100,2,1,27.02,0,1,0,0,0
45,1,1,118.76,1,0,0,0,2
51,1,1,54.24,0,1,0,0,1
48,1,1,80.0,1,0,0,0,1
50,1,1,158.02,1,0,0,0,3
55,1,0,40.62,1,0,0,0,0
54,1,1,92.11,1,0,0,0,2
80,2,0,23.72,1,0,0,0,0
30,1,1,124.27,0,0,0,1,2
41,2,0,36.76,1,0,0,0,0
55,2,1,66.35,1,0,0,0,0
54,2,1,34.67,1,0,0,0,0
83,3,0,33.54,1,0,0,0,0
80,2,1,32.41,0,1,0,0,0
36,1,1,108.64,1,0,0,0,2
76,2,2,99.84,1,0,0,0,2
80,2,0,18.19,0,1,0,0,0
53,2,1,63.68,1,0,0,0,1
38,1,1,95.5,1,0,0,0,1
46,2,1,45.98,1,0,0,0,1
37,1,1,107.84,1,0,0,0,2
47,2,1,35.11,1,0,0,0,0
70,2,0,68.96,1,0,0,0,1
51,2,2,40.35,1,0,0,0,0
40,1,1,62.65,1,0,0,0,1
67,2,1,67.93,1,0,0,0,1
30,1,0,91.13,0,0,0,1,1
50,2,1,141.34,1,0,0,0,2
30,1,0,94.33,1,0,0,0,1
85,2,0,18.45,0,1,0,0,0
60,2,1,46.48,1,0,0,0,0
59,2,1,50.31,1,0,0,0,1
83,2,1,52.69,1,0,0,0,1
36,1,1,158.72,1,0,0,0,2
30,1,1,136.37,0,0,0,1,2
74,2,2,23.05,0,1,0,0,0
65,2,1,75.83,1,0,0,0,1
44,2,1,43.45,1,0,0,0,1
100,4,0,37.53,0,1,0,0,1
65,2,2,83.86,1,0,0,0,1
52,1,0,31.15,1,0,0,0,0
50,1,0,35.62,1,0,0,0,0
45,2,1,38.98,1,0,0,0,0
76,2,1,21.79,1,0,0,0,0
30,1,0,36.1,1,0,0,0,0
52,2,1,33.52,1,0,0,0,0
34,1,0,73.15,1,0,0,0,1
86,3,2,45.86,1,0,0,0,0
51,1,1,87.02,1,0,0,0,1
61,1,2,68.85,1,0,0,0,1
30,1,1,103.53,1,0,0,0,2
55,2,1,52.25,1,0,0,0,1
70,2,1,45.54,1,0,0,0,0
65,2,1,34.23,1,0,0,0,0
55,2,1,40.38,1,0,0,0,0
99,2,0,53.48,1,0,0,0,1
36,1,0,80.86,1,0,0,0,1
55,2,1,58.05,1,0,0,0,0
70,2,1,52.39,1,0,0,0,1
74,3,1,45.42,1,0,0,0,0
30,1,0,80.8,0,0,0,1,1
52,1,1,43.48,1,0,0,0,0
40,1,1,68.4,1,0,0,0,1
78,3,1,42.13,1,0,0,0,0
56,2,1,40.62,1,0,0,0,0
53,1,2,102.34,1,0,0,0,1
84,3,2,51.94,1,0,0,0,1
34,1,0,82.24,0,0,0,1,1
60,1,1,26.65,0,0,1,0,0
67,1,1,23.07,0,1,0,0,0
36,1,1,76.19,0,0,0,1,1
63,3,1,36.76,1,0,0,0,0
60,2,1,69.1,1,0,0,0,1
66,1,1,53.06,1,0,0,0,1
80,2,0,22.22,0,1,0,0,0
34,1,0,40.62,1,0,0,0,0
34,1,0,47.53,0,1,0,0,0
38,2,0,87.5,1,0,0,0,1
31,1,1,82.84,0,0,0,1,0
60,2,1,30.82,0,1,0,0,0
95,2,2,25.21,0,1,0,0,0
60,1,0,23.47,0,0,0,1,0
60,1,0,21.22,0,1,0,0,0
38,1,0,51.08,0,0,0,1,1
34,1,0,36.59,1,0,0,0,0
60,2,0,36.48,1,0,0,0,0
50,1,0,23.1,0,1,0,0,0
37,2,0,42.38,1,0,0,0,0
58,2,1,43.88,1,0,0,0,1
35,1,0,42.77,1,0,0,0,0
60,2,1,24.73,1,0,0,0,0
57,2,1,69.51,1,0,0,0,1
31,1,0,44.1,1,0,0,0,0
120,2,2,30.76,0,1,0,0,0
35,1,0,46.94,1,0,0,0,0
30,1,0,42.9,1,0,0,0,0
50,2,1,49.78,1,0,0,0,0
45,1,0,25.67,1,0,0,0,0
33,1,0,61.09,0,0,0,1,1
32,1,0,47.69,1,0,0,0,0
38,1,0,54.24,0,0,0,1,1
60,1,0,42.22,1,0,0,0,0
80,2,1,22.68,1,0,0,0,0
52,2,1,35.19,1,0,0,0,1
58,1,0,30.31,1,0,0,0,0
40,2,1,33.15,1,0,0,0,0
41,2,0,38.0,1,0,0,0,0
62,3,1,38.5,1,0,0,0,0
40,1,0,32.4,0,0,0,1,1
40,1,0,26.05,0,1,0,0,0
66,2,1,70.76,1,0,0,0,1
91,4,0,41.19,0,1,0,0,0
33,1,0,71.67,1,0,0,0,1
50,2,1,91.08,1,0,0,0,1
117,3,2,41.32,0,1,0,0,0
40,2,0,44.05,1,0,0,0,0
47,2,1,55.62,1,0,0,0,1
50,2,1,37.82,1,0,0,0,0
49,1,1,25.1,1,0,0,0,0
65,2,1,30.09,1,0,0,0,0
80,2,0,25.54,1,0,0,0,0
36,1,0,57.69,1,0,0,0,0
30,1,0,41.4,0,1,0,0,0
80,3,2,63.16,0,1,0,0,1
33,1,0,48.27,1,0,0,0,0
102,2,0,21.77,1,0,0,0,0
68,3,1,89.09,1,0,0,0,1
31,1,1,59.84,1,0,0,0,1
60,2,1,42.07,1,0,0,0,0
75,2,0,18.47,0,1,0,0,0
36,1,0,59.94,1,0,0,0,1
59,3,1,75.46,1,0,0,0,0
44,2,1,42.48,1,0,0,0,0
50,1,0,26.94,0,0,0,1,0
45,1,0,36.13,1,0,0,0,0
36,1,0,35.39,0,0,0,1,0
100,2,1,17.3,0,0,1,0,0
60,2,0,45.27,1,0,0,0,1
33,1,0,64.03,1,0,0,0,0
52,2,1,36.63,1,0,0,0,0
49,2,1,70.65,1,0,0,0,1
75,2,1,25.01,0,1,0,0,0
60,2,0,23.97,0,1,0,0,0
50,2,1,27.28,1,0,0,0,0
35,1,1,40.66,0,0,0,1,0
50,1,1,92.0,1,0,0,0,1
44,1,0,36.23,1,0,0,0,0
35,2,0,43.71,1,0,0,0,0
50,2,0,27.0,1,0,0,0,0
38,1,1,62.5,1,0,0,0,1
54,2,1,43.11,1,0,0,0,0
90,2,1,29.0,0,0,1,0,0
95,3,2,36.29,1,0,0,0,0
56,2,1,61.3,1,0,0,0,1
52,2,1,92.15,1,0,0,0,2
55,1,1,94.93,1,0,0,0,2
50,1,0,29.2,0,1,0,0,0
50,2,0,27.02,0,1,0,0,0
77,2,2,70.48,1,0,0,0,1
34,1,1,91.65,1,0,0,0,2
33,1,0,48.3,0,0,0,1,1
120,2,1,26.72,0,1,0,0,0
37,1,1,71.92,0,0,0,1,0
40,1,0,87.85,1,0,0,0,1
54,2,0,45.93,1,0,0,0,1
35,1,0,35.63,0,0,0,1,0
60,1,0,23.42,1,0,0,0,0
44,2,0,36.27,1,0,0,0,0
40,1,0,27.62,0,1,0,0,0
33,1,0,42.67,0,1,0,0,0
150,3,2,20.71,0,1,0,0,0
58,3,1,46.53,1,0,0,0,0
40,1,1,64.97,1,0,0,0,1
50,2,0,27.1,0,1,0,0,0
54,1,0,25.09,0,1,0,0,0
95,4,2,56.51,1,0,0,0,1
63,3,1,32.02,1,0,0,0,0
58,2,1,62.79,1,0,0,0,1
90,2,1,29.73,0,1,0,0,0
60,2,1,36.8,0,1,0,0,0
35,1,1,62.34,0,0,0,1,1
37,1,0,44.35,1,0,0,0,0
60,2,1,47.98,1,0,0,0,1
36,1,1,71.94,0,0,0,1,1
40,2,0,48.45,1,0,0,0,0
72,1,2,92.46,1,0,0,0,2
54,1,1,69.54,0,0,0,1,1
70,2,1,42.47,1,0,0,0,0
49,2,1,58.0,1,0,0,0,1
79,2,0,39.43,1,0,0,0,1
36,1,1,62.97,1,0,0,0,1
42,2,0,36.76,1,0,0,0,0
68,2,1,40.99,1,0,0,0,1
63,2,1,85.44,1,0,0,0,1
58,2,1,39.21,1,0,0,0,0
80,2,0,31.39,0,1,0,0,0
38,0,0,44.42,0,0,0,1,0
41,1,0,80.46,0,0,0,1,1
96,3,2,70.39,1,0,0,0,1
52,2,1,38.44,1,0,0,0,0
30,1,1,67.17,0,0,0,1,1
52,2,1,61.6,1,0,0,0,0
55,3,1,58.0,1,0,0,0,0
88,3,2,62.73,1,0,0,0,1
49,1,1,84.45,1,0,0,0,2
97,3,2,56.15,1,0,0,0,1
52,2,0,23.98,1,0,0,0,0
66,3,1,65.89,1,0,0,0,1
50,1,0,25.02,0,1,0,0,0
40,0,0,42.65,1,0,0,0,0
42,2,0,40.19,1,0,0,0,0
45,2,0,41.16,1,0,0,0,0
37,2,0,47.38,1,0,0,0,0
30,1,1,101.0,0,0,0,1,1
47,2,1,34.96,1,0,0,0,0
50,2,0,30.22,0,1,0,0,0
50,2,1,41.56,1,0,0,0,1
69,3,1,60.3,1,0,0,0,0
30,1,1,83.87,0,0,0,1,1
98,2,0,26.9,1,0,0,0,0
48,2,1,61.0,1,0,0,0,0
51,2,0,35.92,1,0,0,0,0
64,2,1,29.78,1,0,0,0,0
50,2,1,48.02,1,0,0,0,0
61,3,1,46.02,1,0,0,0,0
60,3,1,65.33,1,0,0,0,1
32,1,0,60.25,1,0,0,0,1
62,3,1,34.87,1,0,0,0,0
33,1,1,103.7,0,0,0,1,2
53,2,1,107.43,1,0,0,0,1
75,2,0,50.13,1,0,0,0,1
62,2,1,33.31,1,0,0,0,0
50,2,1,61.7,1,0,0,0,1
50,1,1,100.38,1,0,0,0,2
30,1,0,42.73,0,1,0,0,0
45,2,1,28.71,1,0,0,0,0
50,2,1,54.8,1,0,0,0,1
88,2,1,27.25,1,0,0,0,0
136,4,2,45.28,1,0,0,0,0
50,2,1,60.2,1,0,0,0,1
45,0,0,41.22,1,0,0,0,0
70,0,0,45.03,0,1,0,0,0
52,2,1,39.65,1,0,0,0,0
60,1,0,17.37,0,1,0,0,0
50,2,0,47.68,1,0,0,0,0
70,2,1,75.97,1,0,0,0,1
37,1,1,114.19,1,0,0,0,2
121,3,0,32.07,0,1,0,0,0
54,2,2,71.96,1,0,0,0,1
45,1,1,57.51,1,0,0,0,1
50,2,1,72.96,1,0,0,0,1
76,3,2,43.55,1,0,0,0,0
60,2,0,33.22,0,1,0,0,0
63,2,1,33.52,0,1,0,0,0
31,1,0,109.29,0,0,0,1,2
30,1,1,46.6,1,0,0,0,0
49,2,1,43.57,1,0,0,0,0
32,1,1,78.12,1,0,0,0,1
35,1,1,112.74,1,0,0,0,1
75,2,1,55.83,1,0,0,0,1
32,1,0,51.38,0,0,0,1,0
40,1,1,79.2,1,0,0,0,1
45,2,1,35.56,1,0,0,0,0
85,3,1,54.54,1,0,0,0,1
45,2,0,47.04,1,0,0,0,0
50,2,1,81.54,1,0,0,0,1
52,2,1,46.63,1,0,0,0,0
53,1,0,48.47,1,0,0,0,0
43,1,1,57.09,1,0,0,0,1
53,2,1,55.43,1,0,0,0,1
70,3,1,47.2,1,0,0,0,1
84,2,2,69.56,1,0,0,0,1
60,2,1,31.43,1,0,0,0,0
34,2,0,68.41,1,0,0,0,0
81,2,0,57.06,1,0,0,0,0
34,2,1,108.74,1,0,0,0,1
31,1,0,70.77,1,0,0,0,1
40,1,1,92.0,1,0,0,0,2
50,2,1,38.06,1,0,0,0,0
90,2,2,64.58,0,1,0,0,1
50,1,1,40.44,1,0,0,0,1
75,2,2,44.21,1,0,0,0,0
42,1,1,58.45,1,0,0,0,1
73,3,1,35.62,1,0,0,0,0
34,1,0,56.91,1,0,0,0,1
41,2,0,74.54,1,0,0,0,1
38,1,0,47.45,1,0,0,0,1
44,1,1,70.05,1,0,0,0,1
54,2,1,37.89,1,0,0,0,0
30,1,0,140.57,0,0,0,1,1
70,2,1,41.93,1,0,0,0,0
75,2,0,46.57,1,0,0,0,0
35,1,0,55.06,0,0,0,1,1
37,1,1,85.11,1,0,0,0,1
36,1,1,65.42,1,0,0,0,0
80,2,0,36.86,0,1,0,0,0
43,2,1,53.79,1,0,0,0,1
70,2,1,43.06,1,0,0,0,0
37,1,0,47.92,1,0,0,0,0
66,2,2,53.59,1,0,0,0,1
45,1,1,66.42,1,0,0,0,1
73,3,1,49.05,1,0,0,0,1
65,3,1,58.58,1,0,0,0,1
57,2,1,39.04,1,0,0,0,0
42,1,0,54.31,1,0,0,0,1
101,3,2,51.63,1,0,0,0,1
92,3,1,39.51,0,1,0,0,0
30,1,1,116.87,0,0,0,1,2
41,1,1,44.63,1,0,0,0,0
70,3,1,32.76,0,1,0,0,0
67,2,1,49.15,1,0,0,0,0
51,2,1,84.8,1,0,0,0,1
100,2,1,31.27,0,1,0,0,0
69,1,2,51.46,0,0,0,1,1
35,2,0,65.94,1,0,0,0,1
45,1,1,68.2,1,0,0,0,1
55,2,1,32.89,1,0,0,0,0
54,2,1,43.09,1,0,0,0,0
30,1,0,165.9,0,0,0,1,2
48,2,1,49.73,1,0,0,0,1
45,1,1,93.6,1,0,0,0,2
